Cuenta;Nombre;Ramo;signo
29002821010;PRIMAS CEDIDAS CONT FACUL REASEG;COLECTIVO VIDA;-1
29002821015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;COLECTIVO VIDA;-1
29002821020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;COLECTIVO VIDA;-1
29002821999;SUBTOTAL;COLECTIVO VIDA;1
29002822005;ELIMINADA;COLECTIVO VIDA;1
29002822010;ELIMINADA;COLECTIVO VIDA;1
29002822015;ELIMINADA;COLECTIVO VIDA;1
29002822999;ELIMINADA;COLECTIVO VIDA;1
29002823005;PRIMAS EMITIDAS RAMO DE TERREMOTO;COLECTIVO VIDA;1
29002823010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;COLECTIVO VIDA;1
29002823015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;COLECTIVO VIDA;-1
29002823020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;COLECTIVO VIDA;-1
29002823999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;COLECTIVO VIDA;1
29002824005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;COLECTIVO VIDA;1
29002824010;AJUSTES O COMP PERIODICOS ANTER (RESTA);COLECTIVO VIDA;-1
29002824999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;COLECTIVO VIDA;1
29002901005;PRIMAS EMITIDAS DIRECTAS;EDUCATIVO;1
29002901010;PRIMAS ACEPTADAS EN COASEGURO;EDUCATIVO;1
29002901015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;EDUCATIVO;-1
29002901020;ACEPTADAS REASEGURO INTERIOR;EDUCATIVO;1
29002901025;ACEPTADAS REASEGURO EXTERIOR;EDUCATIVO;1
29002901030;CANC Y-O ANULAC PRIMAS REASEG ACEP;EDUCATIVO;-1
29002901035;CEDIDAS REASEGURO INTERIOR;EDUCATIVO;-1
29002901040;CEDIDAS REASEGURO EXTERIOR;EDUCATIVO;-1
29002901045;CANC Y-O ANULAC PRIMAS REASEG CEDI;EDUCATIVO;-1
29002901050;Primas acept y/o cedidas x CamComp SOAT;EDUCATIVO;1
29002901999;SUBTOTAL;EDUCATIVO;1
29002902005;ELIMINADA;EDUCATIVO;1
29002902006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;EDUCATIVO;1
29002902007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;EDUCATIVO;1
29002902010;LIBERACION RESERVA MATEMATICA;EDUCATIVO;1
29002902015;LIBERACION RES MAT RIESGOS PROFESI;EDUCATIVO;1
29002902017;LIBERACION RESERVA BEEPS(RESTA);EDUCATIVO;1
29002902020;LIBERACION RES SEG VIDA AHORRO CON;EDUCATIVO;1
29002902022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;EDUCATIVO;1
29002902025;ELIMINADA;EDUCATIVO;1
29002902026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;EDUCATIVO;-1
29002902027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;EDUCATIVO;-1
29002902030;CONST RESERVA MATEMATICA;EDUCATIVO;-1
29002902035;CONST RES MAT RIESGOS PROFESIONALES;EDUCATIVO;-1
29002902037;CONSTITUCION RESERVA MATEMA BEEPS;EDUCATIVO;-1
29002902040;CONST RES SEG VIDA AHORRO CON PARTI;EDUCATIVO;-1
29002902045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;EDUCATIVO;-1
29002902999;SUBTOTAL;EDUCATIVO;1
29002903999;PRIMAS DEVENGADAS;EDUCATIVO;1
29002904005; LIBERACION RES MAT RIESGOS PROFESIO;EDUCATIVO;1
29002904007;LIBERACION RES MATEMATICA BEEPS;EDUCATIVO;1
29002904010; LIBERACION RES PARA SINIESTROS AVISA;EDUCATIVO;1
29002904015; LIBERACION RES PARA SINIESTROS NO AVIS;EDUCATIVO;1
29002904020; LIBERACION RES DESVIAC DE SINIESTRAL;EDUCATIVO;1
29002904025; LIBERACION RESERVAS ESPECIALES;EDUCATIVO;1
29002904026;LIBERACION RESERVA DE RIESGO CATASTROFIC;EDUCATIVO;1
29002904030; CONST RESERVA MATEMAT RIESG PROFES;EDUCATIVO;-1
29002904035; CONST RESERVA SINIESTROS AVISAD;EDUCATIVO;-1
29002904037;CONSTITUCION RESERVA MAT BEEPS (RESTA);EDUCATIVO;-1
29002904040; CONST RESERVA SINIESTROS NO AVIS;EDUCATIVO;-1
29002904045; CONST RESERVA DESVIAC SINIESTRALID;EDUCATIVO;-1
29002904050; CONST RESERVAS ESPECIALES;EDUCATIVO;-1
29002904051;CONST RESERVA DE RIESGO CATASTROFICO;EDUCATIVO;-1
29002904999; SUBTOTAL;EDUCATIVO;1
29002905005;SINIESTROS LIQUIDADOS;EDUCATIVO;-1
29002905010;SINIESTROS DE ACEP REASEG INTERIOR;EDUCATIVO;-1
29002905015;SINIESTROS DE ACEP CONT NO PROPORC;EDUCATIVO;-1
29002905020;SINIESTROS DE ACEP REASEG EXTERIOR;EDUCATIVO;-1
29002905025;SINIESTROS DE ACEP CONTRAT NO PROP;EDUCATIVO;-1
29002905999;SUBTOTAL;EDUCATIVO;1
29002906005;REEMB SINIESTROS SOB CESIONES REAS;EDUCATIVO;1
29002906010;REEMB SINIESTROS CONTR NO PROPORC;EDUCATIVO;1
29002906015;REEMB SINIESTROS SOB CESIONES REAS;EDUCATIVO;1
29002906020;REEMB SINIESTROS CONTR NO PROPORC;EDUCATIVO;1
29002906025;REEMB STROS GARANTIZ X LA NACION RGOS;EDUCATIVO;1
29002906030;REEMB POR ENFERMEDAD PROFESIONAL;EDUCATIVO;1
29002906999;SUBTOTAL;EDUCATIVO;1
29002907005; SALVAMENTOS DE ACEP REAS INTERIOR;EDUCATIVO;1
29002907010; SALVAMENTOS DE ACEP REAS EXTERIOR;EDUCATIVO;1
29002907015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;EDUCATIVO;1
29002907020; RECOBROS;EDUCATIVO;1
29002907025; GTOS SALVAM PARTE REASEG INTERIOR;EDUCATIVO;-1
29002907030; GTOS SALVAM PARTE REASEG EXTERIOR;EDUCATIVO;-1
29002907999; SUBTOTAL;EDUCATIVO;1
29002908999;SINIESTROS CTA COMPANIA;EDUCATIVO;1
29002909005;COMISIONES REASEGURO CEDIDO;EDUCATIVO;-1
29002909010;INGRESOS EXCESO DE PERDIDA;EDUCATIVO;1
29002909015;PARTICIP UTILIDADES REASEG CEDIDO;EDUCATIVO;1
29002909020;INT Y GTOS RECONOCIDOS X REASEGUR;EDUCATIVO;1
29002909025;INTER RECON A REASEGURADORES;EDUCATIVO;-1
29002909030;PARTICIPAC UTILIDADES Y OTROS;EDUCATIVO;1
29002909035;COSTO EXCESO DE PERDIDA;EDUCATIVO;-1
29002909999;SUBTOTAL;EDUCATIVO;1
29002910005;OTROS PRODUCTOS DE SEGUROS;EDUCATIVO;1
29002910010;REMUNERACION DE ADMON DE COASEG;EDUCATIVO;-1
29002910015;GTOS DE ADMON COASEG ACEPTADO;EDUCATIVO;-1
29002910020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;EDUCATIVO;-1
29002910025;CTOS RIESGOS PROFESIONALES;EDUCATIVO;-1
29002910030;CONTRIBUCIONES DE SEGUROS;EDUCATIVO;-1
29002910035;OTROS EGRESOS;EDUCATIVO;-1
29002910999;SUBTOTAL;EDUCATIVO;1
29002911005;ELIMINADA;EDUCATIVO;1
29002911010;ELIMINADA;EDUCATIVO;1
29002911015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;EDUCATIVO;-1
29002911020;GASTOS DEPERSONAL DIRECTOS RAMO;EDUCATIVO;-1
29002911025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;EDUCATIVO;-1
29002911030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;EDUCATIVO;-1
29002911999;SUBTOTAL;EDUCATIVO;1
29002912005;REMUNERACION A FAVOR DE INTERMEDIA;EDUCATIVO;-1
29002912010;COMISIONES AFP;EDUCATIVO;-1
29002912015;ELIMINADA;EDUCATIVO;1
29002912020;GASTOS EN TARIFACION;EDUCATIVO;-1
29002912025;REMU POR USO DE RED Y A CANA DE COMERC;EDUCATIVO;-1
29002912030;PAPELERIA Y GASTOS DE ENTREGA;EDUCATIVO;-1
29002912999;SUBTOTAL;EDUCATIVO;1
29002913999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;EDUCATIVO;1
29002914999;RESULTADO TECNICO;EDUCATIVO;1
29002915005;ELIMINADA;EDUCATIVO;1
29002915010;OTRAS PROVISIONES;EDUCATIVO;-1
29002915015;Ys Y-O EGRESOS REPORTES PROG ESPEC;EDUCATIVO;1
29002915020;OTROS INGRESOS Y EGRESOS;EDUCATIVO;1
29002915025;ING REALI DE ACT V RAZ RESP LAS RES TECN;EDUCATIVO;1
29002915030;ING CAUS ACT A CORT AMORT RESP RE TEC;EDUCATIVO;1
29002915035;ING Y EGRE PORT DE INV DIF A RESER TECNI;EDUCATIVO;1
29002915040;EGRE INVER DE LAS RESERNAS TECNICAS;EDUCATIVO;-1
29002915045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;EDUCATIVO;-1
29002915999;SUBTOTAL;EDUCATIVO;1
29002916999;UTILIDAD ANTES DE IMPUESTOS;EDUCATIVO;1
29002917999;IMPTO DE RENTA Y COMPLEMENTARIOS;EDUCATIVO;1
29002918999;RESULTADOS DEL EJERCICIO;EDUCATIVO;1
29002919005;DIRECTOS;EDUCATIVO;1
29002919010;ACEPTADOS EN REASEGURO;EDUCATIVO;1
29002919015;PARTE REASEGURO AL INTERIOR;EDUCATIVO;1
29002919020;PARTE REASEGURO AL EXTERIOR;EDUCATIVO;1
29002919999;RETENCION NETA DE LA COMPANIA;EDUCATIVO;1
29002920005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;EDUCATIVO;1
29002920010;POLIZAS EMITIDAS NUEVAS;EDUCATIVO;1
29002920015;POLIZAS REHABILITADAS;EDUCATIVO;1
29002920020;POLIZAS CANCELADAS Y-O VENCIDAS;EDUCATIVO;1
29002920999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;EDUCATIVO;1
29002921005;PRIMAS CEDIDAS CONT AUTOM REASEG;EDUCATIVO;-1
29002921010;PRIMAS CEDIDAS CONT FACUL REASEG;EDUCATIVO;-1
29002921015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;EDUCATIVO;-1
29002921020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;EDUCATIVO;-1
29002921999;SUBTOTAL;EDUCATIVO;1
29002922005;ELIMINADA;EDUCATIVO;1
29002922010;ELIMINADA;EDUCATIVO;1
29002922015;ELIMINADA;EDUCATIVO;1
29002922999;ELIMINADA;EDUCATIVO;1
29002923005;PRIMAS EMITIDAS RAMO DE TERREMOTO;EDUCATIVO;1
29002923010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;EDUCATIVO;1
29002923015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;EDUCATIVO;-1
29002923020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;EDUCATIVO;-1
29002923999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;EDUCATIVO;1
29002924005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;EDUCATIVO;1
29002924010;AJUSTES O COMP PERIODICOS ANTER (RESTA);EDUCATIVO;-1
29002924999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;EDUCATIVO;1
29003001005;PRIMAS EMITIDAS DIRECTAS;VIDA GRUPO;1
29003001010;PRIMAS ACEPTADAS EN COASEGURO;VIDA GRUPO;1
29003001015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;VIDA GRUPO;-1
29003001020;ACEPTADAS REASEGURO INTERIOR;VIDA GRUPO;1
29003001025;ACEPTADAS REASEGURO EXTERIOR;VIDA GRUPO;1
29003001030;CANC Y-O ANULAC PRIMAS REASEG ACEP;VIDA GRUPO;-1
29003001035;CEDIDAS REASEGURO INTERIOR;VIDA GRUPO;-1
29003001040;CEDIDAS REASEGURO EXTERIOR;VIDA GRUPO;-1
29003001045;CANC Y-O ANULAC PRIMAS REASEG CEDI;VIDA GRUPO;-1
29003001050;Primas acept y/o cedidas x CamComp SOAT;VIDA GRUPO;1
29003001999;SUBTOTAL;VIDA GRUPO;1
29003002005;ELIMINADA;VIDA GRUPO;1
29003002006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;VIDA GRUPO;1
29003002007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;VIDA GRUPO;1
29003002010;LIBERACION RESERVA MATEMATICA;VIDA GRUPO;1
29003002015;LIBERACION RES MAT RIESGOS PROFESI;VIDA GRUPO;1
29003002017;LIBERACION RESERVA BEEPS(RESTA);VIDA GRUPO;1
29003002020;LIBERACION RES SEG VIDA AHORRO CON;VIDA GRUPO;1
29003002022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;VIDA GRUPO;1
29003002025;ELIMINADA;VIDA GRUPO;1
29003002026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;VIDA GRUPO;-1
29003002027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;VIDA GRUPO;-1
29003002030;CONST RESERVA MATEMATICA;VIDA GRUPO;-1
29003002035;CONST RES MAT RIESGOS PROFESIONALES;VIDA GRUPO;-1
29003002037;CONSTITUCION RESERVA MATEMA BEEPS;VIDA GRUPO;-1
29003002040;CONST RES SEG VIDA AHORRO CON PARTI;VIDA GRUPO;-1
29003002045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;VIDA GRUPO;-1
29003002999;SUBTOTAL;VIDA GRUPO;1
29003003999;PRIMAS DEVENGADAS;VIDA GRUPO;1
29003004005; LIBERACION RES MAT RIESGOS PROFESIO;VIDA GRUPO;1
29003004007;LIBERACION RES MATEMATICA BEEPS;VIDA GRUPO;1
29003004010; LIBERACION RES PARA SINIESTROS AVISA;VIDA GRUPO;1
29003004015; LIBERACION RES PARA SINIESTROS NO AVIS;VIDA GRUPO;1
29003004020; LIBERACION RES DESVIAC DE SINIESTRAL;VIDA GRUPO;1
29003004025; LIBERACION RESERVAS ESPECIALES;VIDA GRUPO;1
29003004026;LIBERACION RESERVA DE RIESGO CATASTROFIC;VIDA GRUPO;1
29003004030; CONST RESERVA MATEMAT RIESG PROFES;VIDA GRUPO;-1
29003004035; CONST RESERVA SINIESTROS AVISAD;VIDA GRUPO;-1
29003004037;CONSTITUCION RESERVA MAT BEEPS (RESTA);VIDA GRUPO;-1
29003004040; CONST RESERVA SINIESTROS NO AVIS;VIDA GRUPO;-1
29003004045; CONST RESERVA DESVIAC SINIESTRALID;VIDA GRUPO;-1
29003004050; CONST RESERVAS ESPECIALES;VIDA GRUPO;-1
29003004051;CONST RESERVA DE RIESGO CATASTROFICO;VIDA GRUPO;-1
29003004999; SUBTOTAL;VIDA GRUPO;1
29003005005;SINIESTROS LIQUIDADOS;VIDA GRUPO;-1
29003005010;SINIESTROS DE ACEP REASEG INTERIOR;VIDA GRUPO;-1
29003005015;SINIESTROS DE ACEP CONT NO PROPORC;VIDA GRUPO;-1
29003005020;SINIESTROS DE ACEP REASEG EXTERIOR;VIDA GRUPO;-1
29003005025;SINIESTROS DE ACEP CONTRAT NO PROP;VIDA GRUPO;-1
29003005999;SUBTOTAL;VIDA GRUPO;1
29003006005;REEMB SINIESTROS SOB CESIONES REAS;VIDA GRUPO;1
29003006010;REEMB SINIESTROS CONTR NO PROPORC;VIDA GRUPO;1
29003006015;REEMB SINIESTROS SOB CESIONES REAS;VIDA GRUPO;1
29003006020;REEMB SINIESTROS CONTR NO PROPORC;VIDA GRUPO;1
29003006025;REEMB STROS GARANTIZ X LA NACION RGOS;VIDA GRUPO;1
29003006030;REEMB POR ENFERMEDAD PROFESIONAL;VIDA GRUPO;1
29003006999;SUBTOTAL;VIDA GRUPO;1
29003007005; SALVAMENTOS DE ACEP REAS INTERIOR;VIDA GRUPO;1
29003007010; SALVAMENTOS DE ACEP REAS EXTERIOR;VIDA GRUPO;1
29003007015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;VIDA GRUPO;1
29003007020; RECOBROS;VIDA GRUPO;1
29003007025; GTOS SALVAM PARTE REASEG INTERIOR;VIDA GRUPO;-1
29003007030; GTOS SALVAM PARTE REASEG EXTERIOR;VIDA GRUPO;-1
29003007999; SUBTOTAL;VIDA GRUPO;1
29003008999;SINIESTROS CTA COMPANIA;VIDA GRUPO;1
29003009005;COMISIONES REASEGURO CEDIDO;VIDA GRUPO;-1
29003009010;INGRESOS EXCESO DE PERDIDA;VIDA GRUPO;1
29003009015;PARTICIP UTILIDADES REASEG CEDIDO;VIDA GRUPO;1
29003009020;INT Y GTOS RECONOCIDOS X REASEGUR;VIDA GRUPO;1
29003009025;INTER RECON A REASEGURADORES;VIDA GRUPO;-1
29003009030;PARTICIPAC UTILIDADES Y OTROS;VIDA GRUPO;1
29003009035;COSTO EXCESO DE PERDIDA;VIDA GRUPO;-1
29003009999;SUBTOTAL;VIDA GRUPO;1
29003010005;OTROS PRODUCTOS DE SEGUROS;VIDA GRUPO;1
29003010010;REMUNERACION DE ADMON DE COASEG;VIDA GRUPO;-1
29003010015;GTOS DE ADMON COASEG ACEPTADO;VIDA GRUPO;-1
29003010020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;VIDA GRUPO;-1
29003010025;CTOS RIESGOS PROFESIONALES;VIDA GRUPO;-1
29003010030;CONTRIBUCIONES DE SEGUROS;VIDA GRUPO;-1
29003010035;OTROS EGRESOS;VIDA GRUPO;-1
29003010999;SUBTOTAL;VIDA GRUPO;1
29003011005;ELIMINADA;VIDA GRUPO;1
29003011010;ELIMINADA;VIDA GRUPO;1
29003011015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;VIDA GRUPO;-1
29003011020;GASTOS DEPERSONAL DIRECTOS RAMO;VIDA GRUPO;-1
29003011025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;VIDA GRUPO;-1
29003011030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;VIDA GRUPO;-1
29003011999;SUBTOTAL;VIDA GRUPO;1
29003012005;REMUNERACION A FAVOR DE INTERMEDIA;VIDA GRUPO;-1
29003012010;COMISIONES AFP;VIDA GRUPO;-1
29003012015;ELIMINADA;VIDA GRUPO;1
29003012020;GASTOS EN TARIFACION;VIDA GRUPO;-1
29003012025;REMU POR USO DE RED Y A CANA DE COMERC;VIDA GRUPO;-1
29003012030;PAPELERIA Y GASTOS DE ENTREGA;VIDA GRUPO;-1
29003012999;SUBTOTAL;VIDA GRUPO;1
29003013999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;VIDA GRUPO;1
29003014999;RESULTADO TECNICO;VIDA GRUPO;1
29003015005;ELIMINADA;VIDA GRUPO;1
29003015010;OTRAS PROVISIONES;VIDA GRUPO;-1
29003015015;Ys Y-O EGRESOS REPORTES PROG ESPEC;VIDA GRUPO;1
29003015020;OTROS INGRESOS Y EGRESOS;VIDA GRUPO;1
29003015025;ING REALI DE ACT V RAZ RESP LAS RES TECN;VIDA GRUPO;1
29003015030;ING CAUS ACT A CORT AMORT RESP RE TEC;VIDA GRUPO;1
29003015035;ING Y EGRE PORT DE INV DIF A RESER TECNI;VIDA GRUPO;1
29003015040;EGRE INVER DE LAS RESERNAS TECNICAS;VIDA GRUPO;-1
29003015045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;VIDA GRUPO;-1
29003015999;SUBTOTAL;VIDA GRUPO;1
29003016999;UTILIDAD ANTES DE IMPUESTOS;VIDA GRUPO;1
29003017999;IMPTO DE RENTA Y COMPLEMENTARIOS;VIDA GRUPO;1
29003018999;RESULTADOS DEL EJERCICIO;VIDA GRUPO;1
29003019005;DIRECTOS;VIDA GRUPO;1
29003019010;ACEPTADOS EN REASEGURO;VIDA GRUPO;1
29003019015;PARTE REASEGURO AL INTERIOR;VIDA GRUPO;1
29003019020;PARTE REASEGURO AL EXTERIOR;VIDA GRUPO;1
29003019999;RETENCION NETA DE LA COMPANIA;VIDA GRUPO;1
29003020005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;VIDA GRUPO;1
29003020010;POLIZAS EMITIDAS NUEVAS;VIDA GRUPO;1
29003020015;POLIZAS REHABILITADAS;VIDA GRUPO;1
29003020020;POLIZAS CANCELADAS Y-O VENCIDAS;VIDA GRUPO;1
29003020999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;VIDA GRUPO;1
29003021005;PRIMAS CEDIDAS CONT AUTOM REASEG;VIDA GRUPO;-1
29003021010;PRIMAS CEDIDAS CONT FACUL REASEG;VIDA GRUPO;-1
29003021015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;VIDA GRUPO;-1
29003021020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;VIDA GRUPO;-1
29003021999;SUBTOTAL;VIDA GRUPO;1
29003022005;ELIMINADA;VIDA GRUPO;1
29003022010;ELIMINADA;VIDA GRUPO;1
29003022015;ELIMINADA;VIDA GRUPO;1
29003022999;ELIMINADA;VIDA GRUPO;1
29003023005;PRIMAS EMITIDAS RAMO DE TERREMOTO;VIDA GRUPO;1
29003023010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;VIDA GRUPO;1
29003023015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;VIDA GRUPO;-1
29003023020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;VIDA GRUPO;-1
29003023999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;VIDA GRUPO;1
29003024005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;VIDA GRUPO;1
29003024010;AJUSTES O COMP PERIODICOS ANTER (RESTA);VIDA GRUPO;-1
29003024999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;VIDA GRUPO;1
29003101005;PRIMAS EMITIDAS DIRECTAS;SALUD;1
29003101010;PRIMAS ACEPTADAS EN COASEGURO;SALUD;1
29003101015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;SALUD;-1
29003101020;ACEPTADAS REASEGURO INTERIOR;SALUD;1
29003101025;ACEPTADAS REASEGURO EXTERIOR;SALUD;1
29003101030;CANC Y-O ANULAC PRIMAS REASEG ACEP;SALUD;-1
29003101035;CEDIDAS REASEGURO INTERIOR;SALUD;-1
29003101040;CEDIDAS REASEGURO EXTERIOR;SALUD;-1
29003101045;CANC Y-O ANULAC PRIMAS REASEG CEDI;SALUD;-1
29003101050;Primas acept y/o cedidas x CamComp SOAT;SALUD;1
29003101999;SUBTOTAL;SALUD;1
29003102005;ELIMINADA;SALUD;1
29003102006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;SALUD;1
29003102007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;SALUD;1
29003102010;LIBERACION RESERVA MATEMATICA;SALUD;1
29003102015;LIBERACION RES MAT RIESGOS PROFESI;SALUD;1
29003102017;LIBERACION RESERVA BEEPS(RESTA);SALUD;1
29003102020;LIBERACION RES SEG VIDA AHORRO CON;SALUD;1
29003102022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;SALUD;1
29003102025;ELIMINADA;SALUD;1
29003102026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;SALUD;-1
29003102027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;SALUD;-1
29003102030;CONST RESERVA MATEMATICA;SALUD;-1
29003102035;CONST RES MAT RIESGOS PROFESIONALES;SALUD;-1
29003102037;CONSTITUCION RESERVA MATEMA BEEPS;SALUD;-1
29003102040;CONST RES SEG VIDA AHORRO CON PARTI;SALUD;-1
29003102045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;SALUD;-1
29003102999;SUBTOTAL;SALUD;1
29003103999;PRIMAS DEVENGADAS;SALUD;1
29003104005; LIBERACION RES MAT RIESGOS PROFESIO;SALUD;1
29003104007;LIBERACION RES MATEMATICA BEEPS;SALUD;1
29003104010; LIBERACION RES PARA SINIESTROS AVISA;SALUD;1
29003104015; LIBERACION RES PARA SINIESTROS NO AVIS;SALUD;1
29003104020; LIBERACION RES DESVIAC DE SINIESTRAL;SALUD;1
29003104025; LIBERACION RESERVAS ESPECIALES;SALUD;1
29003104026;LIBERACION RESERVA DE RIESGO CATASTROFIC;SALUD;1
29003104030; CONST RESERVA MATEMAT RIESG PROFES;SALUD;-1
29003104035; CONST RESERVA SINIESTROS AVISAD;SALUD;-1
29003104037;CONSTITUCION RESERVA MAT BEEPS (RESTA);SALUD;-1
29003104040; CONST RESERVA SINIESTROS NO AVIS;SALUD;-1
29003104045; CONST RESERVA DESVIAC SINIESTRALID;SALUD;-1
29003104050; CONST RESERVAS ESPECIALES;SALUD;-1
29003104051;CONST RESERVA DE RIESGO CATASTROFICO;SALUD;-1
29003104999; SUBTOTAL;SALUD;1
29003105005;SINIESTROS LIQUIDADOS;SALUD;-1
29003105010;SINIESTROS DE ACEP REASEG INTERIOR;SALUD;-1
29003105015;SINIESTROS DE ACEP CONT NO PROPORC;SALUD;-1
29003105020;SINIESTROS DE ACEP REASEG EXTERIOR;SALUD;-1
29003105025;SINIESTROS DE ACEP CONTRAT NO PROP;SALUD;-1
29003105999;SUBTOTAL;SALUD;1
29003106005;REEMB SINIESTROS SOB CESIONES REAS;SALUD;1
29003106010;REEMB SINIESTROS CONTR NO PROPORC;SALUD;1
29003106015;REEMB SINIESTROS SOB CESIONES REAS;SALUD;1
29003106020;REEMB SINIESTROS CONTR NO PROPORC;SALUD;1
29003106025;REEMB STROS GARANTIZ X LA NACION RGOS;SALUD;1
29003106030;REEMB POR ENFERMEDAD PROFESIONAL;SALUD;1
29003106999;SUBTOTAL;SALUD;1
29003107005; SALVAMENTOS DE ACEP REAS INTERIOR;SALUD;1
29003107010; SALVAMENTOS DE ACEP REAS EXTERIOR;SALUD;1
29003107015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;SALUD;1
29003107020; RECOBROS;SALUD;1
29003107025; GTOS SALVAM PARTE REASEG INTERIOR;SALUD;-1
29003107030; GTOS SALVAM PARTE REASEG EXTERIOR;SALUD;-1
29003107999; SUBTOTAL;SALUD;1
29003108999;SINIESTROS CTA COMPANIA;SALUD;1
29003109005;COMISIONES REASEGURO CEDIDO;SALUD;-1
29003109010;INGRESOS EXCESO DE PERDIDA;SALUD;1
29003109015;PARTICIP UTILIDADES REASEG CEDIDO;SALUD;1
29003109020;INT Y GTOS RECONOCIDOS X REASEGUR;SALUD;1
29003109025;INTER RECON A REASEGURADORES;SALUD;-1
29003109030;PARTICIPAC UTILIDADES Y OTROS;SALUD;1
29003109035;COSTO EXCESO DE PERDIDA;SALUD;-1
29003109999;SUBTOTAL;SALUD;1
29003110005;OTROS PRODUCTOS DE SEGUROS;SALUD;1
29003110010;REMUNERACION DE ADMON DE COASEG;SALUD;-1
29003110015;GTOS DE ADMON COASEG ACEPTADO;SALUD;-1
29003110020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;SALUD;-1
29003110025;CTOS RIESGOS PROFESIONALES;SALUD;-1
29003110030;CONTRIBUCIONES DE SEGUROS;SALUD;-1
29003110035;OTROS EGRESOS;SALUD;-1
29003110999;SUBTOTAL;SALUD;1
29003111005;ELIMINADA;SALUD;1
29003111010;ELIMINADA;SALUD;1
29003111015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;SALUD;-1
29003111020;GASTOS DEPERSONAL DIRECTOS RAMO;SALUD;-1
29003111025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;SALUD;-1
29003111030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;SALUD;-1
29003111999;SUBTOTAL;SALUD;1
29003112005;REMUNERACION A FAVOR DE INTERMEDIA;SALUD;-1
