"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31"
"29003304010";" LIBERACION RES PARA SINIESTROS AVISA";"VIDA INDIVIDUAL";131372438;325128538;325821155;384164590;493209534;537739573;540689383;562593006;562593006;562593006;562593006;584250701;963519322;1126286698;1151621644;1217054700;1346342122;1350583376;1360411474;1369594526;1372509475;1387509516;1390980748;1574642228
"29003304015";" LIBERACION RES PARA SINIESTROS NO AVIS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003304020";" LIBERACION RES DESVIAC DE SINIESTRAL";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003304025";" LIBERACION RESERVAS ESPECIALES";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;58779532;135194147;135194147;135194147;135194147;135194147;135194147;135194147;820115459;820115459
"29003304026";"LIBERACION RESERVA DE RIESGO CATASTROFIC";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003304030";" CONST RESERVA MATEMAT RIESG PROFES";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003304035";" CONST RESERVA SINIESTROS AVISAD";"VIDA INDIVIDUAL";-843461127;-989010980;-1770808018;-1591605307;-1478806247;-1706735221;-1614051935;-2208293802;-2528472242;-2105096906;-2531386448;-2393899537;-740437259;-728321990;-1301906885;-1033784414;-1579160589;-1754046748;-1635283976;-1670131677;-1669192076;-1728157845;-1805034585;-1670210012
"29003304037";"CONSTITUCION RESERVA MAT BEEPS (RESTA)";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003304040";" CONST RESERVA SINIESTROS NO AVIS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3077546782;-3079697845
"29003304045";" CONST RESERVA DESVIAC SINIESTRALID";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003304050";" CONST RESERVAS ESPECIALES";"VIDA INDIVIDUAL";0;0;-41171551;-74385324;-100219508;-114064398;-134091793;-137953382;-149405698;-853956662;-158568451;-170502731;0;-1153880017;-1276784531;-2231668837;-2276583207;-2348069119;-2351534020;-2354388429;-2357771377;-2376605863;0;0
"29003304051";"CONST RESERVA DE RIESGO CATASTROFICO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003304999";" SUBTOTAL";"VIDA INDIVIDUAL";-712088689;-663882442;-1486158414;-1281826041;-1085816221;-1283060046;-1207454345;-1783654178;-2115284934;-2396460562;-2127361893;-1980151567;223082063;-755915309;-1368290240;-1913204404;-2374207527;-2616338344;-2491212375;-2519731433;-2519259831;-2582060045;-2671485160;-2355150170
"29003305005";"SINIESTROS LIQUIDADOS";"VIDA INDIVIDUAL";166847780;721778535;893784296;1800928457;2711868521;3427426961;3865536235;4385510610;5027468394;5487001868;6161308892;6690505905;1148918400;2036413426;2401446907;3095865231;3240942110;3758022713;4293691693;4701393017;5398515036;5958602442;6503617962;6967281347
"29003305010";"SINIESTROS DE ACEP REASEG INTERIOR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003305015";"SINIESTROS DE ACEP CONT NO PROPORC";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003305020";"SINIESTROS DE ACEP REASEG EXTERIOR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003305025";"SINIESTROS DE ACEP CONTRAT NO PROP";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003305999";"SUBTOTAL";"VIDA INDIVIDUAL";166847780;721778535;893784296;1800928457;2711868521;3427426961;3865536235;4385510610;5027468394;5487001868;6161308892;6690505905;1148918400;2036413426;2401446907;3095865231;3240942110;3758022713;4293691693;4701393017;5398515036;5958602442;6503617962;6967281347
"29003306005";"REEMB SINIESTROS SOB CESIONES REAS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003306010";"REEMB SINIESTROS CONTR NO PROPORC";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003306015";"REEMB SINIESTROS SOB CESIONES REAS";"VIDA INDIVIDUAL";0;28827353;88627592;172249183;262180451;349560289;440309285;573249008;706504407;802503531;870000848;934070839;54572591;114324685;166561857;196506754;236157592;245202987;263201354;329003798;383937413;420578165;503579293;534998418
"29003306020";"REEMB SINIESTROS CONTR NO PROPORC";"VIDA INDIVIDUAL";0;0;0;164000000;164000000;164000000;164000000;164000000;164000000;164000000;164000000;164000000;0;0;0;0;0;0;0;0;0;0;0;0
"29003306025";"REEMB STROS GARANTIZ X LA NACION RGOS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003306030";"REEMB POR ENFERMEDAD PROFESIONAL";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003306999";"SUBTOTAL";"VIDA INDIVIDUAL";0;28827353;88627592;336249183;426180451;513560289;604309285;737249008;870504407;966503531;1034000848;1098070839;54572591;114324685;166561857;196506754;236157592;245202987;263201354;329003798;383937413;420578165;503579293;534998418
"29003307005";" SALVAMENTOS DE ACEP REAS INTERIOR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003307010";" SALVAMENTOS DE ACEP REAS EXTERIOR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003307015";" SALVAMENTOS LIQUIDADOS Y REALIZADOS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003307020";" RECOBROS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003307025";" GTOS SALVAM PARTE REASEG INTERIOR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003307030";" GTOS SALVAM PARTE REASEG EXTERIOR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003307999";" SUBTOTAL";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003308999";"SINIESTROS CTA COMPANIA";"VIDA INDIVIDUAL";-878936469;-1356833624;-2291315118;-2746505315;-3371504291;-4196926718;-4468681295;-5431915780;-6272248921;-6916958899;-7254669937;-7572586633;-871263746;-2678004050;-3603175290;-4812562881;-5378992045;-6129158070;-6521702714;-6892120652;-7533837454;-8120084322;-8671523829;-8787433099
"29003309005";"COMISIONES REASEGURO CEDIDO";"VIDA INDIVIDUAL";0;0;0;0;0;895663;26215062;47831588;65002038;75012782;94096944;113428874;25903723;52352205;68775016;69328746;104345987;127929577;148690586;160280018;166540020;177406958;205879954;177890187
"29003309010";"INGRESOS EXCESO DE PERDIDA";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003309015";"PARTICIP UTILIDADES REASEG CEDIDO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003309020";"INT Y GTOS RECONOCIDOS X REASEGUR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003309025";"INTER RECON A REASEGURADORES";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-17928;-524849;-957819;-1301833;-1502134;-1884158;-2272067
"29003309030";"PARTICIPAC UTILIDADES Y OTROS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003309035";"COSTO EXCESO DE PERDIDA";"VIDA INDIVIDUAL";-11689920;-22268620;-33585448;-43628664;-54258516;-63158900;-76561692;-89442081;-99798115;-115143404;-125317085;-140445819;-16824614;-32957834;-50312754;-68942696;-87317654;-104330722;-123184382;-143206444;-165708964;-193041112;-219076060;-246303828
"29003309999";"SUBTOTAL";"VIDA INDIVIDUAL";-11689920;-22268620;-33585448;-43628664;-54258516;-62263237;-50346630;-41610493;-34796077;-40130622;-31220141;-27016945;9079109;19394371;18462262;386050;17028333;23580927;24981355;16115755;-470777;-17136288;-15080264;-70685708
"29003310005";"OTROS PRODUCTOS DE SEGUROS";"VIDA INDIVIDUAL";0;4398523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003310010";"REMUNERACION DE ADMON DE COASEG";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003310015";"GTOS DE ADMON COASEG ACEPTADO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003310020";"PROV CTAS POR COBRAR ACTIVIDAD ASEG";"VIDA INDIVIDUAL";0;-6194359;-6194359;-6194359;-6194359;-6194359;0;0;-8485077;-7518850;-44605603;-21201915;-260968;-3454906;-13801031;-64530593;-126841278;-122655244;-190030772;-144502392;-104086248;-29168085;-101021993;-14872045
"29003310025";"CTOS RIESGOS PROFESIONALES";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003310030";"CONTRIBUCIONES DE SEGUROS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003310035";"OTROS EGRESOS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003310999";"SUBTOTAL";"VIDA INDIVIDUAL";0;-1795836;-6194359;-6194359;-6194359;-6194359;0;0;-8485077;-7518850;-44605603;-21201915;-260968;-3454906;-13801031;-64530593;-126841278;-122655244;-190030772;-144502392;-104086248;-29168085;-101021993;-14872045
"29003311005";"ELIMINADA";"VIDA INDIVIDUAL";196615873;372750968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003311010";"ELIMINADA";"VIDA INDIVIDUAL";130721701;249928095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003311015";"GASTOS DE ADMINISTRACION DIRECTOS RAMO";"VIDA INDIVIDUAL";0;0;100426926;137389025;174565741;213016808;251187423;287948274;325308459;357687606;393094977;431390091;34412740;69194362;104245179;135684084;170848148;206322443;234395857;391814289;442744177;513310439;785538016;841278183
"29003311020";"GASTOS DEPERSONAL DIRECTOS RAMO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003311025";"GASTOS DE ADM INDIREC ASIGN A CADA  RAMO";"VIDA INDIVIDUAL";0;0;833512029;1389976918;1727789989;1998324147;2221856532;1985055224;1950606567;2127093417;2385767370;2724046387;308714236;536283604;822361159;962077710;1137254220;1307442659;1523027655;1653677919;2004274712;2560256883;2880176345;3495626025
"29003311030";"GASTOS DE PERSO INDI ASIGNAB A CADA RAMO";"VIDA INDIVIDUAL";0;0;587008645;998118036;1213607056;1432313191;1577961994;1388819060;1364043267;1476947710;1641952555;1834915025;186502382;356410739;522690793;655955056;802220168;941812042;1069763388;1189622005;1519748384;1935244766;2110025083;2458456409
"29003311999";"SUBTOTAL";"VIDA INDIVIDUAL";327337574;622679063;1520947600;2525483979;3115962786;3643654146;4051005949;3661822558;3639958293;3961728733;4420814902;4990351503;529629358;961888705;1449297131;1753716850;2110322536;2455577144;2827186900;3235114213;3966767273;5008812088;5775739444;6795360617
"29003312005";"REMUNERACION A FAVOR DE INTERMEDIA";"VIDA INDIVIDUAL";531193;2468086;4171968;5463762;6534381;8687884;9893225;10276173;11523768;12033326;11462882;12395932;5192240;6105794;7264036;7257642;13286505;15071681;15760761;15818339;16260745;16866577;16345440;16913029
"29003312010";"COMISIONES AFP";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003312015";"ELIMINADA";"VIDA INDIVIDUAL";806914363;1682548022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003312020";"GASTOS EN TARIFACION";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003312025";"REMU POR USO DE RED Y A CANA DE COMERC";"VIDA INDIVIDUAL";0;0;2582051584;3463482708;4336022026;5243502664;6136520290;7013269922;7899949294;8674596632;9519450311;10522283617;729905575;1552548924;2637721862;3358359803;4194789542;5003067754;5696729258;6635049681;7907104506;9704099662;11340791675;12455939833
"29003312030";"PAPELERIA Y GASTOS DE ENTREGA";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003312999";"SUBTOTAL";"VIDA INDIVIDUAL";807445556;1685016108;2586223552;3468946470;4342556407;5252190548;6146413515;7023546095;7911473062;8686629958;9530913193;10534679549;735097815;1558654718;2644985898;3365617445;4208076047;5018139435;5712490019;6650868020;7923365251;9720966239;11357137115;12472852862
"29003313999";"Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON";"VIDA INDIVIDUAL";-1146473050;-2331759627;-4146950959;-6044253472;-7518972068;-8964302290;-10247766094;-10726979146;-11594712509;-12696008163;-14027553839;-15573249912;-1255909032;-2504603958;-4089621798;-5183478838;-6428211528;-7572790896;-8704726336;-10014368870;-11994689549;-14776082700;-17248978816;-19353771232
"29003314999";"RESULTADO TECNICO";"VIDA INDIVIDUAL";853963626;2005443642;2283703294;2847683355;3748976041;4508829515;5951237307;7478682683;8288149159;9043150259;10106611188;11175445952;554670899;24210026;345061701;481909787;1909284137;2711351044;3638993754;5065144756;6474858603;8308037679;10727896963;12963402913
"29003315005";"ELIMINADA";"VIDA INDIVIDUAL";135294627;296595016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003315010";"OTRAS PROVISIONES";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;-2067172;-1702472;-2698971;-1970030;0;0;-2797799;-2741997;0;0;0;0;0;0;0;0
"29003315015";"Ys Y-O EGRESOS REPORTES PROG ESPEC";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003315020";"OTROS INGRESOS Y EGRESOS";"VIDA INDIVIDUAL";-60082002;-54251393;169336868;2511155017;3170075854;3668426711;3578484331;2893540295;2749399589;2622962761;2777519278;2880700422;104993086;343183296;329605842;602496098;702155967;769670639;827815979;1024693162;1179925385;1368408326;1571842824;1615881630
"29003315025";"ING REALI DE ACT V RAZ RESP LAS RES TECN";"VIDA INDIVIDUAL";0;0;109459822;159853960;212870833;269715092;329585789;390586352;443835617;496051370;548242037;601814276;55544714;109759585;174495560;233078988;297564584;360339115;421763094;480384602;538011777;598119700;656090692;717342798
"29003315030";"ING CAUS ACT A CORT AMORT RESP RE TEC";"VIDA INDIVIDUAL";0;0;14700000;19740000;25720000;28810000;28810000;28810000;28810000;28810000;28809999;28810000;0;0;0;0;0;0;0;0;0;0;0;0
"29003315035";"ING Y EGRE PORT DE INV DIF A RESER TECNI";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003315040";"EGRE INVER DE LAS RESERNAS TECNICAS";"VIDA INDIVIDUAL";0;0;-14634062;-2930228;-3030228;-3030228;-3038999;-3038999;-3039360;-3049416;-3049416;-3049416;-10357;-10357;-10357;-10357;-10357;-10357;-10357;-10357;-10520;-13400;-13400;-13400
"29003315045";"OTROS GASTOS DE ADMIN Y PERS NO ASIG";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003315999";"SUBTOTAL";"VIDA INDIVIDUAL";75212625;242343623;278862628;2687818749;3405636459;3963921575;3933841121;3309897648;3216938674;3143072243;3348822927;3506305252;160527443;452932524;501293246;832822732;999710194;1129999397;1249568716;1505067407;1717926642;1966514626;2227920116;2333211028
"29003316999";"UTILIDAD ANTES DE IMPUESTOS";"VIDA INDIVIDUAL";929176251;2247787265;2562565922;5535502104;7154612500;8472751090;9885078428;10788580331;11505087833;12186222502;13455434115;14681751204;715198342;477142550;846354947;1314732519;2908994331;3841350441;4888562470;6570212163;8192785245;10274552305;12955817079;15296613941
"29003317999";"IMPTO DE RENTA Y COMPLEMENTARIOS";"VIDA INDIVIDUAL";271923053;387770663;687814446;993763508;1243124312;1501980877;1732615213;1829631240;1901673277;2169109394;2385770900;2530288496;258109452;105314504;119995210;201262412;493918202;490450259;780135578;976054107;1234487289;1562964545;2037482349;1945671988
"29003318999";"RESULTADOS DEL EJERCICIO";"VIDA INDIVIDUAL";657253198;1860016602;1874751476;4541738596;5911488188;6970770213;8152463215;8958949091;9603414556;10017113108;11069663215;12151462708;457088890;371828046;726359737;1113470107;2415076129;3350900182;4108426892;5594158056;6958297956;8711587760;10918334730;13350941953
"29003319005";"DIRECTOS";"VIDA INDIVIDUAL";26550777;31245473;36120143;40831845;45299156;50036162;54505528;58907894;63448924;67398551;71619993;76019832;79972317;83925903;88017204;91635998;95380555;99415349;102662245;106262241;109940437;116482741;123132266;129463113
"29003319010";"ACEPTADOS EN REASEGURO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003319015";"PARTE REASEGURO AL INTERIOR";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003319020";"PARTE REASEGURO AL EXTERIOR";"VIDA INDIVIDUAL";-1255837;-1490183;-1690747;-1926431;-2134614;-2340682;-2733439;-3072783;-3362797;-3606913;-3890509;-4158443;-5787931;-5951209;-5887432;-5735895;-6219734;-6443639;-6828391;-6696447;-6382740;-6100319;-6380470;-6305298
"29003319999";"RETENCION NETA DE LA COMPANIA";"VIDA INDIVIDUAL";25294940;29755290;34429396;38905414;43164542;47695480;51772089;55835111;60086127;63791638;67729484;71861389;74184386;77974694;82129772;85900103;89160821;92971710;95833854;99565794;103557697;110382422;116751796;123157815
"29003320005";"POLIZAS VIGENTES AL FINAL ANO ANTERIOR";"VIDA INDIVIDUAL";57905;664;664;664;664;664;664;664;664;664;664;664;65098;65098;65098;65098;65098;65098;65098;65098;65098;65098;65098;65098
"29003320010";"POLIZAS EMITIDAS NUEVAS";"VIDA INDIVIDUAL";6797;61230;71252;67991;63324;70022;67467;63858;69064;60544;64459;64453;2361;4;5;8;8;8;11;11;11;19961;79748;85360
"29003320015";"POLIZAS REHABILITADAS";"VIDA INDIVIDUAL";0;2;2;4;5;5;6;6;8;9;9;13;1;1;1;1;2;2;2;3;4;4;9757;7020
"29003320020";"POLIZAS CANCELADAS Y-O VENCIDAS";"VIDA INDIVIDUAL";-1;-2;-3;-3;-7;-16;-18;-18;-20;-20;-25;-32;-1;-2954;-7305;-10774;-12621;-9157;-12012;-15660;-6479;-20;-65463;-68628
"29003320999";"TOTAL POLIZAS VIGENTES FINAL EJERCIC";"VIDA INDIVIDUAL";64701;61894;71915;68656;63986;70675;68119;64510;69716;61197;65107;65098;67459;62149;57799;54333;52487;55951;53099;49452;58634;85043;89140;88850
"29003321005";"PRIMAS CEDIDAS CONT AUTOM REASEG";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003321010";"PRIMAS CEDIDAS CONT FACUL REASEG";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003321015";"PRIMAS CEDIDAS CONTRATOS AUTOMAT REA";"VIDA INDIVIDUAL";132516641;278167336;422013330;569730930;713936539;857351355;1078395691;1283429380;1470076564;1629389428;1815573660;2004070912;211533236;416290909;588069635;713136215;938356080;1126095462;1315359095;1450072720;1576144927;1720497472;2002002232;2100302291
"29003321020";"PRIMAS CEDIDAS CONTRATOS FACUL REAS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003321999";"SUBTOTAL";"VIDA INDIVIDUAL";132516641;278167336;422013330;569730930;713936539;857351355;1078395691;1283429380;1470076564;1629389428;1815573660;2004070912;211533236;416290909;588069635;713136215;938356080;1126095462;1315359095;1450072720;1576144927;1720497472;2002002232;2100302291
"29003322005";"ELIMINADA";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003322010";"ELIMINADA";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003322015";"ELIMINADA";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003322999";"ELIMINADA";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003323005";"PRIMAS EMITIDAS RAMO DE TERREMOTO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003323010";"PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003323015";"PRIMAS CEDIDAS INTER Y EXTER TERREMOTO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003323020";"PRIM CED INT Y EXT(COB) TERR INC OTR RAM";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003323999";"TOTAL PRIMAS RETENIDAS RIESGO DE TERREM";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003324005";"PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003324010";"AJUSTES O COMP PERIODICOS ANTER (RESTA)";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003324999";"SUBTOTAL BASE CAL APRTE PRONAS SEGUROS";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401005";"PRIMAS EMITIDAS DIRECTAS";"PREVISIONAL";0;0;157159266;157159266;157159266;157159266;157159266;157159266;157159266;157159266;157159266;157159266;0;0;0;0;0;0;0;0;0;0;0;0
"29003401010";"PRIMAS ACEPTADAS EN COASEGURO";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401015";"CANC Y-O ANULAC PRIMAS EMIT DIR Y COA";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401020";"ACEPTADAS REASEGURO INTERIOR";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401025";"ACEPTADAS REASEGURO EXTERIOR";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401030";"CANC Y-O ANULAC PRIMAS REASEG ACEP";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401035";"CEDIDAS REASEGURO INTERIOR";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401040";"CEDIDAS REASEGURO EXTERIOR";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401050";"Primas acept y/o cedidas x CamComp SOAT";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003401999";"SUBTOTAL";"PREVISIONAL";0;0;157159266;157159266;157159266;157159266;157159266;157159266;157159266;157159266;157159266;157159266;0;0;0;0;0;0;0;0;0;0;0;0
"29003402005";"ELIMINADA";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003402006";"LIBERAC RESER TEC DE PRIMA NO DEVENGADA";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003402007";"LIBERAC RESER TEC POR INSUFICIE DE PRIMA";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003402010";"LIBERACION RESERVA MATEMATICA";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003402015";"LIBERACION RES MAT RIESGOS PROFESI";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003402017";"LIBERACION RESERVA BEEPS(RESTA)";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003402020";"LIBERACION RES SEG VIDA AHORRO CON";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003402022";"LIBERAC RESER TEC DE INSUFICI DE ACTIVOS";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
