Cuenta;Nombre_cuenta;Ramo;31/01/2016;29/02/2016;31/03/2016;30/04/2016;31/05/2016;30/06/2016;31/07/2016;31/08/2016;30/09/2016;31/10/2016;30/11/2016;31/12/2016;31/01/2017;28/02/2017;31/03/2017;30/04/2017;31/05/2017;30/06/2017;31/07/2017;31/08/2017;30/09/2017;31/10/2017;30/11/2017;31/12/2017;31/01/2018
29001712010;COMISIONES AFP;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001712015;ELIMINADA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001712020;GASTOS EN TARIFACION;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001712025;REMU POR USO DE RED Y A CANA DE COMERC;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001712030;PAPELERIA Y GASTOS DE ENTREGA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001712999;SUBTOTAL;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001713999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001714999;RESULTADO TECNICO;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715005;ELIMINADA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715010;OTRAS PROVISIONES;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715015;Ys Y-O EGRESOS REPORTES PROG ESPEC;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715020;OTROS INGRESOS Y EGRESOS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715025;ING REALI DE ACT V RAZ RESP LAS RES TECN;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715030;ING CAUS ACT A CORT AMORT RESP RE TEC;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715035;ING Y EGRE PORT DE INV DIF A RESER TECNI;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715040;EGRE INVER DE LAS RESERNAS TECNICAS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001715999;SUBTOTAL;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001716999;UTILIDAD ANTES DE IMPUESTOS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001717999;IMPTO DE RENTA Y COMPLEMENTARIOS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001718999;RESULTADOS DEL EJERCICIO;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001719005;DIRECTOS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001719010;ACEPTADOS EN REASEGURO;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001719015;PARTE REASEGURO AL INTERIOR;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001719020;PARTE REASEGURO AL EXTERIOR;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001719999;RETENCION NETA DE LA COMPANIA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001720005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001720010;POLIZAS EMITIDAS NUEVAS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001720015;POLIZAS REHABILITADAS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001720020;POLIZAS CANCELADAS Y-O VENCIDAS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001720999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001721005;PRIMAS CEDIDAS CONT AUTOM REASEG;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001721010;PRIMAS CEDIDAS CONT FACUL REASEG;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001721015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001721020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001721999;SUBTOTAL;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001722005;ELIMINADA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001722010;ELIMINADA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001722015;ELIMINADA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001722999;ELIMINADA;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001723005;PRIMAS EMITIDAS RAMO DE TERREMOTO;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001723010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001723015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001723020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001723999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001724005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001724010;AJUSTES O COMP PERIODICOS ANTER (RESTA);NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001724999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;NAVEGACIÓN Y CASCO; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801005;PRIMAS EMITIDAS DIRECTAS;MINAS Y PETRÓLEOS; 24,420,063   ; 24,432,843   ; 45,037,480   ; 45,362,819   ; 73,581,180   ; 73,599,712   ; 73,599,712   ; 73,599,712   ; 73,599,712   ; 73,599,712   ; 73,608,037   ; 73,608,037   ; 16,654,008   ; 16,737,838   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; 24,051,563   ; -     
29001801010;PRIMAS ACEPTADAS EN COASEGURO;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801020;ACEPTADAS REASEGURO INTERIOR;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; 13,986,445   ; 17,909,237   ; 17,909,237   ; 17,909,237   ; 17,909,237   ; 17,909,237   ; 17,909,237   ; 17,909,237   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801025;ACEPTADAS REASEGURO EXTERIOR;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801030;CANC Y-O ANULAC PRIMAS REASEG ACEP;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801035;CEDIDAS REASEGURO INTERIOR;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801040;CEDIDAS REASEGURO EXTERIOR;MINAS Y PETRÓLEOS;-19,536,051   ;-19,546,275   ;-36,029,984   ;-36,290,255   ;-70,054,100   ;-73,207,159   ;-73,207,159   ;-73,207,159   ;-73,207,159   ;-73,207,159   ;-73,207,159   ;-73,207,159   ;-13,323,207   ;-13,390,270   ;-19,241,250   ;-19,241,250   ;-19,241,250   ;-19,241,250   ;-19,241,250   ;-19,241,250   ;-19,241,250   ;-19,241,250   ;-19,241,250   ;-19,241,250   ; -     
29001801045;CANC Y-O ANULAC PRIMAS REASEG CEDI;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801050;Primas acept y/o cedidas x CamComp SOAT;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001801999;SUBTOTAL;MINAS Y PETRÓLEOS; 4,884,013   ; 4,886,569   ; 9,007,496   ; 9,072,564   ; 17,513,525   ; 18,301,790   ; 18,301,790   ; 18,301,790   ; 18,301,790   ; 18,301,790   ; 18,310,115   ; 18,310,115   ; 3,330,801   ; 3,347,568   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; 4,810,313   ; -     
29001802005;ELIMINADA;MINAS Y PETRÓLEOS; 155,555,071   ; 301,074,331   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;MINAS Y PETRÓLEOS; -     ; -     ; 456,629,402   ; 607,166,568   ; 762,721,639   ; 775,150,791   ; 783,073,159   ; 790,995,527   ; 798,662,334   ; 802,933,827   ; 741,422,416   ; 742,860,463   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802010;LIBERACION RESERVA MATEMATICA;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802015;LIBERACION RES MAT RIESGOS PROFESI;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802017;LIBERACION RESERVA BEEPS(RESTA);MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802020;LIBERACION RES SEG VIDA AHORRO CON;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802025;ELIMINADA;MINAS Y PETRÓLEOS; 4,310,208   ; 3,925,649   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;MINAS Y PETRÓLEOS; -     ; -     ;-6,318,832   ;-4,583,951   ;-3,061,138   ;-2,351,393   ;-1,927,596   ;-1,503,798   ;-1,093,671   ;-669,874   ;-54,239,965   ; -     ;-1,868,421   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802030;CONST RESERVA MATEMATICA;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802035;CONST RES MAT RIESGOS PROFESIONALES;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001802037;CONSTITUCION RESERVA MATEMA BEEPS;MINAS Y PETRÓLEOS; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
